Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[131]    0.0    0.00    0.00     100         _ZN9__gnu_cxxeqIPKN5clipp5group7child_tINS1_9parameterES2_EESt6vectorIS5_SaIS5_EEEEbRKNS_17__normal_iteratorIT_T0_EESG_QrqXeqcldtfL0p_4baseEcldtfL0p0_4baseERSt14convertible_toIbEE [131]
                0.00    0.00     200/218         __gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >::base() const [79]
-----------------------------------------------
                0.00    0.00       4/98          std::vector<clipp::group::depth_first_traverser::context, std::allocator<clipp::group::depth_first_traverser::context> >::begin() [650]
                0.00    0.00      45/98          __gnu_cxx::__normal_iterator<clipp::group::depth_first_traverser::context*, std::vector<clipp::group::depth_first_traverser::context, std::allocator<clipp::group::depth_first_traverser::context> > >::operator-(long) const [274]
                0.00    0.00      49/98          std::vector<clipp::group::depth_first_traverser::context, std::allocator<clipp::group::depth_first_traverser::context> >::end() [260]
[132]    0.0    0.00    0.00      98         __gnu_cxx::__normal_iterator<clipp::group::depth_first_traverser::context*, std::vector<clipp::group::depth_first_traverser::context, std::allocator<clipp::group::depth_first_traverser::context> > >::__normal_iterator(clipp::group::depth_first_traverser::context* const&) [132]
-----------------------------------------------
                0.00    0.00      98/98          __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::__find_if<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_pred<clipp::str::remove_ws<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(char)#1}> >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_pred<clipp::str::remove_ws<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(char)#1}>, std::random_access_iterator_tag) [396]
[133]    0.0    0.00    0.00      98         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [133]
-----------------------------------------------
                0.00    0.00      98/98          __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::__find_if<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_pred<clipp::str::remove_ws<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(char)#1}> >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_pred<clipp::str::remove_ws<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(char)#1}>, std::random_access_iterator_tag) [396]
[134]    0.0    0.00    0.00      98         bool __gnu_cxx::__ops::_Iter_pred<clipp::str::remove_ws<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(char)#1}>::operator()<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [134]
                0.00    0.00      98/98          __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [135]
                0.00    0.00      98/98          clipp::str::remove_ws<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(char)#1}::operator()(char) const [137]
-----------------------------------------------
                0.00    0.00      98/98          bool __gnu_cxx::__ops::_Iter_pred<clipp::str::remove_ws<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(char)#1}>::operator()<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [134]
[135]    0.0    0.00    0.00      98         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [135]
-----------------------------------------------
                0.00    0.00      29/98          std::function<clipp::subrange (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)>::function(std::function<clipp::subrange (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)>&&) [324]
                0.00    0.00      69/98          std::function<clipp::subrange (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)>::function(std::function<clipp::subrange (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)> const&) [183]
[136]    0.0    0.00    0.00      98         std::function<clipp::subrange (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)>::operator bool() const [136]
                0.00    0.00      98/276         std::_Function_base::_M_empty() const [63]
-----------------------------------------------
                0.00    0.00      98/98          bool __gnu_cxx::__ops::_Iter_pred<clipp::str::remove_ws<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(char)#1}>::operator()<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [134]
[137]    0.0    0.00    0.00      98         clipp::str::remove_ws<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(char)#1}::operator()(char) const [137]
-----------------------------------------------
                0.00    0.00      11/95          bool __gnu_cxx::__ops::_Iter_pred<clipp::group::any_required() const::{lambda(clipp::group::child_t<clipp::parameter, clipp::group> const&)#1}>::operator()<__gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > > >(__gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >) <cycle 4> [438]
                0.00    0.00      23/95          clipp::group::depth_first_traverser::operator->() const [350]
                0.00    0.00      61/95          clipp::group::child_t<clipp::parameter, clipp::group>* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >, clipp::group::child_t<clipp::parameter, clipp::group>*>(__gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >, __gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >, clipp::group::child_t<clipp::parameter, clipp::group>*) <cycle 3> [359]
[138]    0.0    0.00    0.00      95         __gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >::operator*() const [138]
-----------------------------------------------
                0.00    0.00       1/94          void clipp::parameter::add_flags<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [13]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const (&) [13]) [818]
                0.00    0.00       1/94          void clipp::parameter::add_flags<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [11]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const (&) [11]) [817]
                0.00    0.00       1/94          void clipp::parameter::add_flags<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [10]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const (&) [10]) [816]
                0.00    0.00       1/94          void clipp::parameter::add_flags<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [9]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const (&) [9]) [820]
                0.00    0.00       1/94          void clipp::parameter::add_flags<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [16]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const (&) [16]) [819]
                0.00    0.00       2/94          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [777]
                0.00    0.00       2/94          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [776]
                0.00    0.00       2/94          void clipp::parameter::add_flags<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [7]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const (&) [7]) [705]
                0.00    0.00       2/94          void clipp::parameter::add_flags<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [8]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const (&) [8]) [706]
                0.00    0.00       9/94          clipp::detail::token<clipp::group>::token(clipp::detail::token<clipp::group>&&) [468]
                0.00    0.00      18/94          decltype (::new ((void*)(0)) std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >((declval<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >)())) std::construct_at<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [393]
                0.00    0.00      27/94          clipp::detail::token<clipp::parameter>::token(clipp::detail::token<clipp::parameter>&&) [331]
                0.00    0.00      27/94          clipp::parameter::parameter(clipp::parameter&&) [332]
[139]    0.0    0.00    0.00      94         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [139]
                0.00    0.00     188/1022        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [20]
                0.00    0.00     162/1400        std::is_constant_evaluated() [11]
                0.00    0.00     162/471         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [35]
                0.00    0.00     120/188         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [82]
                0.00    0.00      94/222         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [78]
                0.00    0.00      94/521         std::remove_reference<std::allocator<char>&>::type&& std::move<std::allocator<char>&>(std::allocator<char>&) [31]
                0.00    0.00      94/415         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [47]
                0.00    0.00      94/1062        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [14]
                0.00    0.00      94/1064        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [13]
                0.00    0.00      94/962         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [24]
                0.00    0.00      68/392         std::char_traits<char>::copy(char*, char const*, unsigned long) [49]
                0.00    0.00      26/4068        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [9]
                0.00    0.00      26/86          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [145]
-----------------------------------------------
                0.00    0.00      30/90          Food::Move(int, int, std::vector<Point, std::allocator<Point> >) [568]
                0.00    0.00      60/90          Snake::Update(Food&, int, int) [209]
[140]    0.0    0.00    0.00      90         Food::CheckCollision(Point) [140]
-----------------------------------------------
                0.00    0.00      18/87          std::vector<std::function<void (char const*)>, std::allocator<std::function<void (char const*)> > >::max_size() const [383]
                0.00    0.00      69/87          std::vector<std::function<void (char const*)>, std::allocator<std::function<void (char const*)> > >::vector(std::vector<std::function<void (char const*)>, std::allocator<std::function<void (char const*)> > > const&) [182]
[141]    0.0    0.00    0.00      87         std::_Vector_base<std::function<void (char const*)>, std::allocator<std::function<void (char const*)> > >::_M_get_Tp_allocator() const [141]
-----------------------------------------------
                                  86             clipp::group::child_t<clipp::parameter, clipp::group>::~child_t() <cycle 2> [144]
[142]    0.0    0.00    0.00      86         clipp::group::child_t<clipp::parameter, clipp::group>::destroy_content() <cycle 2> [142]
                0.00    0.00      70/107         clipp::parameter::~parameter() [121]
                                  16             clipp::group::~group() <cycle 2> [290]
-----------------------------------------------
                0.00    0.00      86/86          clipp::group::child_t<clipp::parameter, clipp::group>::~child_t() <cycle 2> [144]
[143]    0.0    0.00    0.00      86         clipp::group::child_t<clipp::parameter, clipp::group>::data::~data() [143]
-----------------------------------------------
                                  86             void std::destroy_at<clipp::group::child_t<clipp::parameter, clipp::group> >(clipp::group::child_t<clipp::parameter, clipp::group>*) <cycle 2> [146]
[144]    0.0    0.00    0.00      86         clipp::group::child_t<clipp::parameter, clipp::group>::~child_t() <cycle 2> [144]
                0.00    0.00      86/86          clipp::group::child_t<clipp::parameter, clipp::group>::data::~data() [143]
                                  86             clipp::group::child_t<clipp::parameter, clipp::group>::destroy_content() <cycle 2> [142]
-----------------------------------------------
                0.00    0.00       4/86          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [656]
                0.00    0.00       6/86          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [261]
                0.00    0.00       8/86          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [430]
                0.00    0.00      26/86          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [139]
                0.00    0.00      42/86          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [56]
[145]    0.0    0.00    0.00      86         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [145]
-----------------------------------------------
                                  76             void std::_Destroy<clipp::group::child_t<clipp::parameter, clipp::group> >(clipp::group::child_t<clipp::parameter, clipp::group>*) <cycle 2> [156]
                0.00    0.00      10/33          void std::__relocate_object_a<clipp::group::child_t<clipp::parameter, clipp::group>, clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > >(clipp::group::child_t<clipp::parameter, clipp::group>*, clipp::group::child_t<clipp::parameter, clipp::group>*, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> >&) [464]
[146]    0.0    0.00    0.00      86         void std::destroy_at<clipp::group::child_t<clipp::parameter, clipp::group> >(clipp::group::child_t<clipp::parameter, clipp::group>*) <cycle 2> [146]
                                  86             clipp::group::child_t<clipp::parameter, clipp::group>::~child_t() <cycle 2> [144]
-----------------------------------------------
                                  73             clipp::parameter::predicate_adapter::~predicate_adapter() <cycle 1> [161]
                0.00    0.00       1/296         clipp::parameter::parameter<char const (&) [13]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [13]) [822]
                0.00    0.00       1/296         clipp::parameter::parameter<char const (&) [11]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [11]) [824]
                0.00    0.00       1/296         clipp::parameter::parameter<char const (&) [10]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [10]) [821]
                0.00    0.00       1/296         clipp::parameter::parameter<char const (&) [9]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [9]) [823]
                0.00    0.00       1/296         clipp::parameter::parameter<char const (&) [16]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [16]) [825]
                0.00    0.00       2/296         clipp::parameter::parameter<char const (&) [7]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [7]) [708]
                0.00    0.00       2/296         clipp::parameter::parameter<char const (&) [8]>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [8]) [709]
[147]    0.0    0.00    0.00      82         std::function<bool (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)>::~function() <cycle 1> [147]
                                  82             std::_Function_base::~_Function_base() <cycle 1> [55]
-----------------------------------------------
                0.00    0.00       7/82          void std::_Function_base::_Base_manager<clipp::detail::action_provider<clipp::parameter>::simple_action_adapter>::_M_create<clipp::detail::action_provider<clipp::parameter>::simple_action_adapter>(std::_Any_data&, clipp::detail::action_provider<clipp::parameter>::simple_action_adapter&&, std::integral_constant<bool, false>) [540]
                0.00    0.00      34/82          void std::_Function_base::_Base_manager<clipp::detail::action_provider<clipp::parameter>::simple_action_adapter>::_M_create<clipp::detail::action_provider<clipp::parameter>::simple_action_adapter const&>(std::_Any_data&, clipp::detail::action_provider<clipp::parameter>::simple_action_adapter const&, std::integral_constant<bool, false>) [312]
                0.00    0.00      41/82          std::_Function_base::_Base_manager<clipp::detail::action_provider<clipp::parameter>::simple_action_adapter>::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) <cycle 1> [282]
[148]    0.0    0.00    0.00      82         clipp::detail::action_provider<clipp::parameter>::simple_action_adapter*& std::_Any_data::_M_access<clipp::detail::action_provider<clipp::parameter>::simple_action_adapter*>() [148]
                0.00    0.00      82/484         std::_Any_data::_M_access() [34]
-----------------------------------------------
                0.00    0.00      11/80          _ZNSt12_Vector_baseINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE12_Vector_implC1EvQ26is_default_constructible_vIN9__gnu_cxx14__alloc_traitsIT0_NSB_10value_typeEE6rebindIT_E5otherEE [439]
                0.00    0.00      69/80          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [173]
[149]    0.0    0.00    0.00      80         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data() [149]
-----------------------------------------------
                0.00    0.00      11/80          std::_Vector_base<std::function<void (char const*)>, std::allocator<std::function<void (char const*)> > >::_Vector_impl::_Vector_impl() [441]
                0.00    0.00      69/80          std::_Vector_base<std::function<void (char const*)>, std::allocator<std::function<void (char const*)> > >::_Vector_impl::_Vector_impl(std::allocator<std::function<void (char const*)> > const&) [176]
[150]    0.0    0.00    0.00      80         std::_Vector_base<std::function<void (char const*)>, std::allocator<std::function<void (char const*)> > >::_Vector_impl_data::_Vector_impl_data() [150]
-----------------------------------------------
                0.00    0.00       9/78          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const [477]
                0.00    0.00      69/78          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [181]
[151]    0.0    0.00    0.00      78         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const [151]
-----------------------------------------------
                0.00    0.00       9/78          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::reserve(unsigned long) [494]
                0.00    0.00      69/78          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [181]
[152]    0.0    0.00    0.00      78         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [152]
-----------------------------------------------
                0.00    0.00       9/78          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::reserve(unsigned long) [494]
                0.00    0.00      69/78          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_create_storage(unsigned long) [174]
[153]    0.0    0.00    0.00      78         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long) [153]
                0.00    0.00      64/64          std::__new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocate(unsigned long, void const*) [197]
-----------------------------------------------
                0.00    0.00       9/78          void std::vector<std::function<void (char const*)>, std::allocator<std::function<void (char const*)> > >::_M_realloc_append<std::function<void (char const*)> >(std::function<void (char const*)>&&) [497]
                0.00    0.00      69/78          std::_Vector_base<std::function<void (char const*)>, std::allocator<std::function<void (char const*)> > >::_M_create_storage(unsigned long) [177]
[154]    0.0    0.00    0.00      78         std::_Vector_base<std::function<void (char const*)>, std::allocator<std::function<void (char const*)> > >::_M_allocate(unsigned long) [154]
                0.00    0.00      57/57          std::__new_allocator<std::function<void (char const*)> >::allocate(unsigned long, void const*) [232]
-----------------------------------------------
                0.00    0.00       7/77          __gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > > std::__find_if<__gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >, __gnu_cxx::__ops::_Iter_pred<clipp::group::any_required() const::{lambda(clipp::group::child_t<clipp::parameter, clipp::group> const&)#1}> >(__gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >, __gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >, __gnu_cxx::__ops::_Iter_pred<clipp::group::any_required() const::{lambda(clipp::group::child_t<clipp::parameter, clipp::group> const&)#1}>, std::random_access_iterator_tag) <cycle 4> [613]
                0.00    0.00       9/77          clipp::group::depth_first_traverser::next_sibling() [548]
                0.00    0.00      61/77          clipp::group::child_t<clipp::parameter, clipp::group>* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >, clipp::group::child_t<clipp::parameter, clipp::group>*>(__gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >, __gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >, clipp::group::child_t<clipp::parameter, clipp::group>*) <cycle 3> [359]
[155]    0.0    0.00    0.00      77         __gnu_cxx::__normal_iterator<clipp::group::child_t<clipp::parameter, clipp::group> const*, std::vector<clipp::group::child_t<clipp::parameter, clipp::group>, std::allocator<clipp::group::child_t<clipp::parameter, clipp::group> > > >::operator++() [155]
-----------------------------------------------
                                  76             void std::_Destroy_aux<false>::__destroy<clipp::group::child_t<clipp::parameter, clipp::group>*>(clipp::group::child_t<clipp::parameter, clipp::group>*, clipp::group::child_t<clipp::parameter, clipp::group>*) <cycle 2> [285]
[156]    0.0    0.00    0.00      76         void std::_Destroy<clipp::group::child_t<clipp::parameter, clipp::group> >(clipp::group::child_t<clipp::parameter, clipp::group>*) <cycle 2> [156]
                                  76             void std::destroy_at<clipp::group::child_t<clipp::parameter, clipp::group> >(clipp::group::child_t<clipp::parameter, clipp::group>*) <cycle 2> [146]
-----------------------------------------------
                0.00    0.00      75/75          std::_Function_handler<void (), clipp::detail::assign_value<bool, bool> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [160]
[157]    0.0    0.00    0.00      75         std::_Function_base::_Base_manager<clipp::detail::assign_value<bool, bool> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [157]
                0.00    0.00      41/41          std::_Function_base::_Base_manager<clipp::detail::assign_value<bool, bool> >::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [281]
                0.00    0.00      34/34          std::_Function_base::_Base_manager<clipp::detail::assign_value<bool, bool> >::_M_get_pointer(std::_Any_data const&) [307]
                0.00    0.00      34/34          void std::_Function_base::_Base_manager<clipp::detail::assign_value<bool, bool> >::_M_init_functor<clipp::detail::assign_value<bool, bool> const&>(std::_Any_data&, clipp::detail::assign_value<bool, bool> const&) [308]
-----------------------------------------------
